utterance,spa_all,spa_1,spa_2,spa_2a,time_stamp,speaker,sentence,lemmas,pos,action,file_id,errors,child
40,,,,,00:00:00,CHI,what ?,what ?,pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
41,,,,,00:00:00,CHI,what ?,what ?,pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
42,,,,,00:00:00,MOT,what are you going to do now ?,what be you go to do now ?,pro_int aux pro_per part inf v adv_tem,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
43,,,,,00:00:00,CHI,play .,play .,n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
44,,,,,00:00:00,CHI,the peoples want to .,the peoples want to .,det_art neo v prep,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
45,,,,,00:00:00,MOT,oh play with the people ?,oh play with the person ?,co n prep det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
46,,,,,00:00:00,MOT,want to ?,want to ?,v prep,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
47,,,,,00:00:00,CHI,xxx,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
48,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
49,,,,,00:00:00,CHI,kay .,okay .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
50,,,,,00:00:00,MOT,you put that little box inside these ?,you put that little box inside these ?,pro_per v det_dem adj n adv pro_dem,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
51,,,,,00:00:00,CHI,yeah .,yeah .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
52,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
53,,,,,00:00:00,MOT,that was fun .,that be fun .,pro_dem cop adj,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
54,,,,,00:00:00,CHI,I play with this .,I play with this .,pro_sub v prep pro_dem,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
55,,,,,00:00:00,MOT,you wan a play with this ?,you want to play with this ?,pro_per v inf v prep pro_dem,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
56,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
57,,,,,00:00:00,MOT,what is it ?,what be it ?,pro_int cop pro_per,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
58,,,,,00:00:00,CHI,chicken .,chicken .,n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
59,,,,,00:00:00,CHI,yyy ., .,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
60,,,,,00:00:00,MOT,is this for me ?,be this for me ?,cop det_dem prep pro_obj,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
61,,,,,00:00:00,MOT,he has a hat on .,he have a hat on .,pro_sub v det_art n adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
62,,,,,00:00:00,MOT,oh thank_you .,oh thank_you .,co co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
63,,,,,00:00:00,CHI,,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
64,,,,,00:00:00,MOT,what are we supposed to do with them ?,what be we suppose to do with them ?,pro_int cop pro_sub v inf v prep pro_obj,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
65,,,,,00:00:00,MOT,what do you want ...,what do you want ...,pro_int mod pro_per v,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
66,,,,,00:00:00,MOT,oh you put the people in there ?,oh you put the person in there ?,co pro_per v det_art n prep n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
67,,,,,00:00:00,CHI,uhhuh !,uhhuh !,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
68,,,,,00:00:00,MOT,you gonna fix up the house ?,you go to fix up the house ?,pro_per part inf v adv det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
69,,,,,00:00:00,CHI,what ?,what ?,pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
70,,,,,00:00:00,MOT,mine's going in the bed .,mine be go in the bed .,n aux part prep det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
71,,,,,00:00:00,MOT,people's coming in the house .,person be come in the house .,n aux part prep det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
72,,,,,00:00:00,MOT,shut the door .,shut the door .,v det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
73,,,,,00:00:00,MOT,he's going to bed .,he be go to bed .,pro_sub aux part prep n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
74,,,,,00:00:00,MOT,sleep night_night .,sleep night .,n n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
75,,,,,00:00:00,CHI,mine go to bed too .,mine go to bed too .,n v prep n adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
76,,,,,00:00:00,MOT,where is yours ?,where be yours ?,pro_int cop pro_poss,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
77,,,,,00:00:00,CHI,in here .,in here .,prep n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
78,,,,,00:00:00,MOT,how'd it get in there ?,how genmod it get in there ?,pro_rel mod pro_per v prep n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
79,,,,,00:00:00,CHI,another one .,another one .,qn pro_indef,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
80,,,,,00:00:00,MOT,there's another one ?,there be another one ?,pro_exist cop qn pro_indef,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
81,,,,,00:00:00,CHI,mine go to bed too .,mine go to bed too .,n v prep n adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
82,,,,,00:00:00,MOT,he goes to bed too ?,he go to bed too ?,pro_sub v prep n post,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
83,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
84,,,,,00:00:00,MOT,water .,water .,n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
85,,,,,00:00:00,CHI,where are nother ?,where be another ?,pro_int cop qn,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
86,,,,,00:00:00,CHI,here .,here .,adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
87,,,,,00:00:00,MOT,where's the other bed ?,where be the other bed ?,pro_int cop det_art qn n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
88,,,,,00:00:00,CHI,here it is .,here it be .,adv pro_per cop,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
89,,,,,00:00:00,MOT,here it is .,here it be .,adv pro_per cop,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
90,,,,,00:00:00,CHI,where other chair ?,where other chair ?,pro_int qn n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
91,,,,,00:00:00,MOT,where's the other chair ?,where be the other chair ?,pro_int cop det_art qn n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
92,,,,,00:00:00,CHI,here it is .,here it be .,adv pro_per cop,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
93,,,,,00:00:00,CHI,here man .,here man .,adv n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
94,,,,,00:00:00,CHI,yyy ., .,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
95,,,,,00:00:00,CHI,mine hat .,mine hat .,n n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
96,,,,,00:00:00,CHI,mine hat on .,mine hat on .,n n adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
97,,,,,00:00:00,MOT,you want the hat on ?,you want the hat on ?,pro_per v det_art n adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
98,,,,,00:00:00,CHI,yes .,yes .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
99,,,,,00:00:00,MOT,you want me to have the ones with the hat on ?,you want me to have the one with the hat on ?,pro_per v pro_obj inf v det_art n prep det_art n adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
100,,,,,00:00:00,CHI,yeah .,yeah .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
101,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
102,,,,,00:00:00,MOT,I'm gonna knock on the door .,I be go to knock on the door .,pro_sub aux part prep n prep det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
103,,,,,00:00:00,MOT,is anyone going to answer ?,be anyone go to answer ?,aux pro_indef part prep n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
104,,,,,00:00:00,MOT,everybody's asleep huh ?,everybody be asleep huh ?,pro_indef cop adv co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
105,,,,,00:00:00,MOT,how did the car get in the house ?,how do the car get in the house ?,pro_int mod det_art n v prep det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
106,,,,,00:00:00,CHI,what ?,what ?,pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
107,,,,,00:00:00,MOT,what ?,what ?,pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
108,,,,,00:00:00,CHI,ugh .,ugh .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
109,,,,,00:00:00,MOT,,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
110,,,,,00:00:00,CHI,take it out .,take it out .,v pro_per adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
111,,,,,00:00:00,MOT,get it out ?,get it out ?,v pro_per adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
112,,,,,00:00:00,MOT,do cars belong in houses ?,do car belong in house ?,v n v prep n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
113,,,,,00:00:00,CHI,no .,no .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
114,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
115,,,,,00:00:00,MOT,what ...,what ...,pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
116,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
117,,,,,00:00:00,CHI,byebye .,byebye .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
118,,,,,00:00:00,CHI,byebye .,byebye .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
119,,,,,00:00:00,MOT,byeb .,byebye .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
120,,,,,00:00:00,CHI,bye .,bye .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
121,,,,,00:00:00,CHI,,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
122,,,,,00:00:00,CHI,everybody's asleep .,everybody be asleep .,pro_indef cop adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
123,,,,,00:00:00,MOT,what ?,what ?,pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
124,,,,,00:00:00,CHI,everybody ...,everybody ...,pro_indef,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
125,,,,,00:00:00,MOT,oh everybody's asleep ?,oh everybody be asleep ?,co pro_indef cop adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
126,,,,,00:00:00,CHI,mhm .,mhm .,co,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
127,,,,,00:00:00,CHI,xxx ., .,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
128,,,,,00:00:00,MOT,do what ?,do what ?,mod pro_int,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
129,,,,,00:00:00,MOT,are they going to let him in ?,be they go to let him in ?,cop pro_sub part inf v pro_obj adv,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
130,,,,,00:00:00,CHI,,,,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
131,,,,,00:00:00,MOT,oh that's nice .,oh that be nice .,co pro_dem cop adj,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
132,,,,,00:00:00,CHI,I going open door .,I go open door .,pro_sub part adj n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
133,,,,,00:00:00,MOT,you're going to open the door ?,you be go to open the door ?,pro_per aux part inf v det_art n,,formatted/Bates/Free28/linda28.json,u20 u79 u113 u121 u127,linda
0,,,,,00:00:00,MOT,I think it's time to go to bed .,I think it be time to go to bed .,pro_sub v pro_per cop n inf v prep n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
1,,,,,00:00:00,MOT,wan a go to bed ?,want to go to bed ?,v inf v prep n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
2,,,,,00:00:00,CHI,kay .,okay .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
3,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
4,,,,,00:00:00,CHI,one ...,one ...,det_num,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
5,,,,,00:00:00,MOT,yeah .,yeah .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
6,,,,,00:00:00,MOT,xxx,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
7,,,,,00:00:00,CHI,xxx,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
8,,,,,00:00:00,MOT,look at that .,look at that .,v prep pro_dem,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
9,,,,,00:00:00,CHI,ah .,ah .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
10,,,,,00:00:00,MOT,these are bunk beds .,these be bunk bed .,pro_dem cop n n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
11,,,,,00:00:00,CHI,a bed .,a bed .,det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
12,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
13,,,,,00:00:00,CHI,a bed .,a bed .,det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
14,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
15,,,,,00:00:00,MOT,let's sit in the chair .,let us sit in the chair .,v pro_obj v prep det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
16,,,,,00:00:00,MOT,shall we eat our breakfast ?,shall we eat our breakfast ?,mod pro_sub v det_poss n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
17,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
18,,,,,00:00:00,MOT,,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
19,,,,,00:00:00,CHI,oh .,oh .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
20,,,,,00:00:00,MOT,mm !,mm !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
21,,,,,00:00:00,MOT,that's good .,that be good .,pro_dem cop adj,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
22,,,,,00:00:00,CHI,xxx,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
23,,,,,00:00:00,CHI,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
24,,,,,00:00:00,MOT,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
25,,,,,00:00:00,CHI,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
26,,,,,00:00:00,MOT,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
27,,,,,00:00:00,MOT,wan a eat breakfast with me ?,want to eat breakfast with me ?,v inf v n prep pro_obj,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
28,,,,,00:00:00,CHI,hi .,hi .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
29,,,,,00:00:00,MOT,hm what are we eating ?,hm what be we eat ?,co det_int aux pro_sub part,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
30,,,,,00:00:00,CHI,xxx,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
31,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
32,,,,,00:00:00,MOT,kay .,okay .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
33,,,,,00:00:00,CHI,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
34,,,,,00:00:00,MOT,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
35,,,,,00:00:00,MOT,you want to eat breakfast with me ?,you want to eat breakfast with me ?,pro_per v inf v n prep pro_obj,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
36,,,,,00:00:00,CHI,hi .,hi .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
37,,,,,00:00:00,CHI,uhoh .,uhoh .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
38,,,,,00:00:00,MOT,there you go .,there you go .,adv pro_per v,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
39,,,,,00:00:00,MOT,whoops .,whoops .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
40,,,,,00:00:00,CHI,hi .,hi .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
41,,,,,00:00:00,MOT,what about him ?,what about him ?,pro_int prep pro_obj,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
42,,,,,00:00:00,MOT,should we eat breakfast with him ?,should we eat breakfast with him ?,mod pro_sub v n prep pro_obj,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
43,,,,,00:00:00,MOT,go ...,go ...,v,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
44,,,,,00:00:00,CHI,a bed .,a bed .,det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
45,,,,,00:00:00,MOT,mm .,mm .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
46,,,,,00:00:00,MOT,this is sure good to eat .,this be sure good to eat .,pro_dem cop adv adj inf v,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
47,,,,,00:00:00,CHI,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
48,,,,,00:00:00,CHI,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
49,,,,,00:00:00,MOT,this is so good .,this be so good .,pro_dem cop adv adj,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
50,,,,,00:00:00,MOT,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
51,,,,,00:00:00,MOT,let's eat breakfast ?,let us eat breakfast ?,v pro_obj v n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
52,,,,,00:00:00,CHI,no .,no .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
53,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
54,,,,,00:00:00,CHI,I eat .,I eat .,pro_sub v,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
55,,,,,00:00:00,MOT,you've already eaten ?,you have already eat ?,pro_per aux adv part,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
56,,,,,00:00:00,MOT,what are we eating Betty ?,what be we eat Betty ?,pro_int cop pro_sub part n_prop,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
57,,,,,00:00:00,CHI,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
58,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
59,,,,,00:00:00,MOT,hi !,hi !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
60,,,,,00:00:00,MOT,would you like to eat breakfast ?,will you like to eat breakfast ?,mod pro_per v inf v n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
61,,,,,00:00:00,CHI,,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
62,,,,,00:00:00,MOT,oh are you crying ?,oh be you cry ?,co aux pro_per part,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
63,,,,,00:00:00,MOT,what's he doing ?,what be he do ?,pro_int cop pro_sub part,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
64,,,,,00:00:00,CHI,night_night .,night_night .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
65,,,,,00:00:00,MOT,hm .,hm .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
66,,,,,00:00:00,MOT,going to take a nap ?,go to take a nap ?,part inf v det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
67,,,,,00:00:00,MOT,what's this ?,what be this ?,pro_int cop pro_dem,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
68,,,,,00:00:00,CHI,no .,no .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
69,,,,,00:00:00,CHI,yyy,,,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
70,,,,,00:00:00,MOT,oh these are two benches .,oh these be two bench .,co pro_dem cop det_num n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
71,,,,,00:00:00,MOT,people sit in these .,person sit in these .,n v adv det_dem,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
72,,,,,00:00:00,MOT,oh cockle_doodle_doo !,oh cockle_doodle_doo !,co on,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
73,,,,,00:00:00,MOT,morning .,morning .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
74,,,,,00:00:00,MOT,says the rooster ,say the rooster ,v det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
75,,,,,00:00:00,CHI,oh .,oh .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
76,,,,,00:00:00,MOT,there we go .,there we go .,adv pro_sub v,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
77,,,,,00:00:00,CHI,a bed .,a bed .,det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
78,,,,,00:00:00,MOT,oh !,oh !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
79,,,,,00:00:00,MOT,what's this ?,what be this ?,pro_int cop pro_dem,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
80,,,,,00:00:00,CHI,up .,up .,adv,points to side of dollhouse,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
81,,,,,00:00:00,MOT,oh .,oh .,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
82,,,,,00:00:00,CHI,up up up up !,up up up up !,adv adv adv adv,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
83,,,,,00:00:00,MOT,huh !,huh !,co,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
84,,,,,00:00:00,MOT,all the way to the top .,all the way to the top .,qn det_art n prep det_art n,,formatted/Bates/Free28/betty28.json,u89 u103 u110,betty
